id,text,author_id,location,referenced_tweets,source,language,created_at,attachments
1204335389646786562,"""PTSD can happen to mothers as well as the father. It is gender neutral"" 

-MS. Dube

#Mentalhealth #HumanRightsDay #awareness #silencetodo",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:41:47+00:00,
1204334307382218752,"""The Mental health Act, 2017 is too patient oriented rather than care giver oriented"" 

-Dr Chavda 

#Mentalhealth #HumanRightsDay india #awareness #silencetodo",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:37:28+00:00,
1204333589480890368,"""Almost impossible for psychiatrists to prove against the legal insanity, due to the rigidity of the legislation""

-Dr Chavda

#Mentalhealth #HumanRightsDay india #awareness #silencetodo",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:34:37+00:00,
1204332488744554498,"""Most people do not relate cause of suicide with the mental health. There is a lack of infrastructure and the awareness. This is a dual jeopardy against the people suffering from mental illness"" 

-VK Gautamji- Add. Chief Secretary, MSHRC

#Mentalhealth #silencetodo #HumanRight",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:30:15+00:00,
1204331752618987520,"""How does medical vs legal insanity work in the legal frame work?""

-Dr Prakriti Poddar

#Mentalhealth #HumanRightsDay india #awareness #silencetodo",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:27:19+00:00,
1204331251571625984,"""The stress is real all over the world. We have many provisions in Canada which is part of the public health system"" 

-MS. Dube

#Mentalhealth #HumanRightsDay india #silencetodo",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:25:20+00:00,
1204330245530112000,"""We are not super humans. We need to take up our emotional and behavioural symptoms seriously and break the stigma around it"" 

-Dr. Chavda

#Mentalhealth #HumanRightsDay #silencetodo",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:21:20+00:00,
1204329366500458497,"""The third pillar of governance need to come forward and take charge of the mental health policies for the administrative wing"" 

-Shri Gautamji, Add. Chief Secretary, MSHRC

#Mentalhealth #HumanRightsDay #awareness #silencetodo",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:17:50+00:00,
1204328113594744833,"""How do we protect those who protect us? With regards to the armed and defence force""

-Prakriti Poddar, Managing Trustee, Poddar Foundation

#Mentalhealth #HumanRightsDay #awareness #discussion",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 09:12:52+00:00,
1204310307780186113,A fun session on “Mental Conditioning” yesterday with @feminamissindia Campus Princess 2019. Let’s see who makes it to @MissDivaOrg..  #mrgaba #beautypageant #pageantlife #Mentalhealth #modeling #modellife #femaleempowerment #lifecoaching #LifeLessons #MentalHealthAwareness https://t.co/gc69jMRQpZ,90244558,"Mumbai, India",,Twitter for iPhone,en,2019-12-10 08:02:07+00:00,
1204270568746303488,"On #HumanRightsDay Maharashtra State Human Rights Commission (MSHRC) discusses rights of the people with #mentalillnesses in #India with @MentalHealthPod

#Mentalhealth #rightsofthedisabled #MentalHealthMatters #MentalHealthAwareness #HumanRights #silencetodo #10Decembre2019",705651476790521856,"Mumbai, India",,Twitter for Android,en,2019-12-10 05:24:12+00:00,
1204236371373674498,"#Mentalhealth is seriously a talking point these days. What is the point of taking in pressure and stress in this short life? People are scared to make changes in their lives. Changes are important. Money will come and go, but peace once gone won't. Wake up. #TuesdayMorning",813390362,"Kolkata, India",,Twitter for Android,en,2019-12-10 03:08:19+00:00,
1204231532765794305,"Criminalisation of #mentalhealth whenever a sexual crime happens, isn't
right. Here is why
https://t.co/yCVMAxTflp",2336701370,"New Delhi, India",,Twitter for Android,en,2019-12-10 02:49:05+00:00,
1204078639601442817,Amazing to see the #UniMentalHealthCharter published today after I consulted on the #builtenvironment aspects back in Sept. Encouraging UK unis to make #mentalhealth and #mentalwellbeing top priorities! Really hope to see this put into action at @UniofNewcastle! 💛 https://t.co/kaLNVnNB1H,3055575347,"Mumbai, India",,Twitter for Android,en,2019-12-09 16:41:33+00:00,
1204064833345216512,"How I Deal with Insomnia and Found the Reason Causing it - My Own Experience https://t.co/9xazXqSyNP via @niharikaverma95

#insomnia #mentalhealth #positivity #anxiety #stress",745128123264425984,"Greater Noida, India",,Twitter for Android,en,2019-12-09 15:46:41+00:00,
1203905240451256321,"Beauty Sleep Benefits for Healthy Skin and Hair https://t.co/mAjI6lz4bL via @niharikaverma95

#beautysleep #sleepbenefits #mentalhealth #thepinkvelvetblog #beautyblog",745128123264425984,"Greater Noida, India",,Twitter for Android,en,2019-12-09 05:12:31+00:00,
1203900645108936705,"Can't help but emphasise how critical a therapist's role is when you're battling anxiety, depression &amp; crippling low self-worth. If you have a good connection with your therapist, at the end of the session you feel a foot taller and have a bounce in your step :) #Mentalhealth",71819144,"New Delhi, India",,Twitter for Android,en,2019-12-09 04:54:15+00:00,
1203874512141373440,"I speak to so many Indian women, a common theme that runs in their lives- #Insomnia .Sleep is a huge factor determining both physical &amp; #mentalhealth
Imagine our homes &amp; families are not fair and just enough to give women equal sleep and they talk about equality and empowerment.",2336701370,"New Delhi, India",,Twitter for Android,en,2019-12-09 03:10:25+00:00,
1203639984688791553,Mental health professionals must be careful and must enquire why the husband/caregiver is asking for the records of a person with mental illness. : @kanwar_mrinal #mentalhealth #NSWMH2019,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 11:38:29+00:00,
1203639063363764226,"#MentalHealth and Domestic Violence is a major public health issue in India: Dr. Rajesh Sagar 
#NSWMH2019",1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 11:34:49+00:00,
1203597963596943360,"Ms. Namrata Gupta, Ms. Mitali Srivastava and Ms. Sanjeeta Prasad on the storytelling panel on a Caregiver's journey. #MentalHealthMatters #Mentalhealth #bipolardisorder https://t.co/IHY7bfzYdw",1035822811888148481,"New Delhi, India",,Twitter for Android,et,2019-12-08 08:51:30+00:00,
1203581094064320512,"Dr. Deepak Raheja, Dr. Sarmistha Chakrabarti, Dr. Veena Kapoor and Dr. Ashwani Kumar on  Women in the workplace: glass ceilings and balancing act. #Mentalhealth #MentalHealthMatters #womensmentalhealth #NSWMH2019 https://t.co/AUHw5Lpgsl",1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 07:44:28+00:00,
1203576972300828673,PTSD is more common in women (thrice) than men. Intimate partner violence needs to be looked into: Dr. Supriya Hegde Aroor. #Mentalhealth #WomenSafety,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 07:28:06+00:00,
1203574206765494272,Domestic and sexual violence are the most prevalent forms of violence against women: Dr. Anita Mahajan #WomenSafety #Mentalhealth #NSWMH2019,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 07:17:06+00:00,
1203566536167845888,Regular exercise prior to sexual activity can improve sexual desire in depressed patients. #Mentalhealth #MentalHealthMatters #NSWMH2019,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 06:46:38+00:00,
1203562809180573696,"Dr. Savita Malhotra on Sexual Dysfunction in Mentally Ill Women. Dr. Neena Bohra @NeenaProf, Dr. TSS Rao and Dr. Aninda Sidana on the dias. #Mentalhealth #MentalHealthAwareness #sexualdysfunction",1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 06:31:49+00:00,
1203561571575713792,It's important that the government identifies this peculiar situation and the special needs of women with schizophrenia: Dr. Sonali Bali @DrSonaliBali1 #Mentalhealth #MentalHealthMatters #schizophrenia,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 06:26:54+00:00,
1203558132913360903,Pay attention to affective symptoms of women. Women need to be more involved in research as both researchers and subjects so that the sample is equitable between the two genders: Dr. Smita Deshpande #Mentalhealth #MentalHealthAwareness #schizophrenia,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 06:13:14+00:00,
1203549058285154304,"If your day hasn't been going the way you'd hoped, here's some cute puppies on stairs trying to reach each other. I came across them as I was walking in the alleys of Varanasi.
Have great day ahead &amp; keep spreading the positivity!
#mentalhealth #positivity #travelexperiences https://t.co/dSa1HBgiXl",827201434210881537,"Varanasi, India",,Twitter for Android,en,2019-12-08 05:37:11+00:00,
1203545238976860166,Dr. Ruksheda Syeda @rukshedaMARG addressing the gathering at the IPS' 3rd National Symposium on Women's Mental Health #Mentalhealth #MentalHealthMatters #NSWMH2019 https://t.co/Hv9nMFw74x,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 05:22:00+00:00,
1203540900485332993,$1.3 trillion dollars will be lost by 2030 in India due to Women's Mental Health: Dr. Mrugesh Vaishnav #Mentalhealth #MentalHealthMatters #MentalHealthAwareness #NSWMH2019,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 05:04:46+00:00,
1203540214678863874,Women's Mental health is not getting the attention it deserves from the government and society. 38% women in the workplace are suffering from mental health issues as compared to 26% national average: Dr. Mrugesh Vaishnav #NSWMH2019 #Mentalhealth,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 05:02:02+00:00,
1203538040141991936,"Dr. Mrugesh Vaishnav, Chairperson of Indian Psychiatric Society addresses the audience at the Symposium. #NSWMH2019 #Mentalhealth #MentalHealthAwareness https://t.co/gTdczuucrD",1035822811888148481,India Habitat Centre,,Twitter for Android,en,2019-12-08 04:53:24+00:00,
1203536614464446464,Women do not receive treatment for psychiatric disorders as much as the male breadwinner. Even the lack of female friendly transportation is a problem. #Mentalhealth #womensmentalhealth #NSWMH2019,1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 04:47:44+00:00,
1203534794367176704,"@RajniChatterji, Chairperson of the IPS Speciality Section on Women's Mental Health welcoming the delegates and giving the inaugural address. #NSWMH2019 #NSWMH #Mentalhealth #MentalHealthAwareness #MentalHealthMatters #womensmentalhealth https://t.co/G3jfoRXKlU",1035822811888148481,"New Delhi, India",,Twitter for Android,en,2019-12-08 04:40:30+00:00,
1203380853600067584,(7/7) @KevinM00re #Depression #DepressionIsReal #cyberbullying #suicideprevention #SuicideAwareness #MentalHealthAwareness #MentalHealthMatters #mentalhealth #LGBTQ #LGBTQoftwitter #lgbtqtwitter #LGBTwiter #LGBTQfamily #LGBTQIA #LGBT #LGBTQtakeover,1128607349319487489,"Rajendra Nagar, India",,Twitter for Android,und,2019-12-07 18:28:47+00:00,
1203320507250040832,"At #FemmeCon by @WomensHealth_in 
#WomenHealth #MentalHealth @menstrupedia @PeeSafe @sahiyovoices @goonj kudos all of you. https://t.co/EHbi9v8CCe",2336701370,"New Delhi, India",,Twitter for Android,en,2019-12-07 14:29:00+00:00,
1203292630060163072,"As a child, you don't understand the intensity of a disease and how people's opinions ....

Part 1 of the Story &gt;&gt; https://t.co/FVBQ5IJgmj

#Nystagmus #Biking #Stereotypes #Journey #Pune #PuneDiaries #Travel #Family #Hardships #Bullying #MentalHealth #Hyderabad #HumansofHyderabad https://t.co/ZkGYItmFtO",718022982380093440,Nehru Outer Ring Road,,Twitter for Android,en,2019-12-07 12:38:13+00:00,
1203271503594213379,"U never know what someone is dealing behind closed doors, no matter how happy they look, how loud they laugh. There can still be a level of hurt or stress that is indescribable. Be kind when others are not, choose to be kind &amp; understanding. #MentalHealth 
https://t.co/d8urPtgcIg",105562142,"Mumbai, India",,Twitter for iPhone,en,2019-12-07 11:14:16+00:00,
1203254484824031238,"Help people deal with Mental Health issues We all need to #helpeachother #edutok #motivation #mentalhealth
#tiktok #india #bb13 
Check out Sunny Rampal's video! #TikTok https://t.co/37qgBuO7jy",1682741276,"Mumbai, India",,Twitter for Android,en,2019-12-07 10:06:39+00:00,
1203244810099814400,Happy Puppy because I am learning to balance and take care of my #Mentalhealth at @YTCreatorsIndia #YTRecharge https://t.co/sAmmnA54TT,115870763,"Mumbai, India",,Twitter for Android,en,2019-12-07 09:28:12+00:00,
1203149290165678080,"Hundreds of #Indian #Psychiatrists not joined jobs abroad to provide #Free #mentalhealth #care to millions in India 

Never come into Headlines 😊😊

#Real heroes of #India",1678403144,"New Delhi, India",,Twitter for Android,en,2019-12-07 03:08:38+00:00,
1202976378523672576,"Follow @vbkhare 
#morals #ethics #spiritualawakening #parenting #parenthood #india #mentalhealth #goodtimes @ Smart city Baroda - Vadodara https://t.co/9MMHM7Yw2w",345124039,"Vododara, India",,Instagram,en,2019-12-06 15:41:33+00:00,
1202965767777447936,"You are NOT a bad person for the ways you tried to kill your sadness. 
#Mentalhealth #MentalHealthMatters",2567157065,"Mumbai, India",,Twitter for Android,en,2019-12-06 14:59:23+00:00,
1202863484116979714,"I've already published my first blog post and I'm super excited to share it with y'all.

""MORE IS BETTER?"" it's called.

It's my take on happiness and how we need to aim better. Busting some myths here.

https://t.co/xtvzYUY93I

#Mentalhealth #MentalHealthAwareness #blogpost",3373151592,"Pune, India",,Twitter for Android,en,2019-12-06 08:12:57+00:00,
1202863200154161152,"This is not a blog, this is a community. A safe space for all of us. 

I am not a seasoned writer and this is a completely new avenue for me but I've been wanting to start one for a long time now. And today was it, I guess!

#Mentalhealth #allaboutmentalhealth",3373151592,"Pune, India",,Twitter for Android,en,2019-12-06 08:11:49+00:00,
1202862649148489728,"ANNOUNCEMENT! 📢
Officially launched my own blog today!

I've decided to call it ""All about Mental Health"" but it's so much more than that. I'll be sharing articles, personal anecdotes as well as try to give you a voice. We'll also have some fun while we're at it!

#Mentalhealth",3373151592,"Pune, India",,Twitter for Android,en,2019-12-06 08:09:38+00:00,
1202787889714626560,@GairdnerAwards #VikramPatel Big congratulations as you dance into the global #mentalhealth award! @GMHatHarvard https://t.co/81Y5nxWi43,823822296611573761,"New Delhi, India",,Twitter for iPhone,en,2019-12-06 03:12:34+00:00,
1201921386010177537,"Let's Be confident. Not be racist.

Peace . Live Curious

#noracism #mentalhealth #racism #socialhealth https://t.co/kBDPd717UA",2470048402,"Bengaluru South, India",,Twitter for Android,en,2019-12-03 17:49:23+00:00,
